Program,Bug,Technique,ID,Result,Num,TimePerClass
Math,60f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,77f,randoop,1,Pass,0,300
Math,81f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,24f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,1f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,23f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,19f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,24f,randoopGRTMinusInputConstruction,1,Fail,78,300
Math,81f,randoopGRT,1,Pass,0,600
Math,76f,randoopGRT,1,Pass,0,300
Chart,10f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,26f,randoop,1,Pass,0,600
Math,61f,randoopGRTMinusInputConstruction,1,Fail,4,600
Math,16f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,43f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,78f,randoop,1,Pass,0,300
Math,106f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,11f,randoopGRTMinusMinCostFirst,1,Fail,4,600
Lang,56f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,99f,randoop,1,Pass,0,300
Math,59f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,44f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,19f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,12f,randoop,1,Pass,0,600
Lang,47f,randoopGRTMinusInputConstruction,1,Fail,2,600
Math,49f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,78f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,57f,evosuite,1,Fail,2,120
Math,7f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,100f,randoop,1,Pass,0,300
Lang,64f,randoop,1,Pass,0,300
Math,81f,randoopGRT,1,Pass,0,120
Lang,49f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,62f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,73f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,65f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Lang,50f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,20f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,65f,randoop,1,Pass,0,300
Math,82f,randoopGRT,1,Pass,0,600
Lang,57f,randoopGRTMinusMinCostFirst,1,Fail,12,120
Time,11f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,58f,evosuite,1,Pass,0,120
Chart,9f,evosuite,1,Pass,0,600
Math,106f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,12f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,105f,randoopGRTMinusMinCoverageFirst,1,Fail,6,600
Math,50f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,12f,randoopGRTMinusInputConstruction,1,Fail,220,600
Math,59f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,45f,randoopGRTMinusMinCostFirst,1,Fail,4,600
Math,19f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,51f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,10f,evosuite,1,Pass,0,600
Time,12f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,75f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,31f,randoopGRT,1,Pass,0,600
Math,89f,randoop,1,Fail,110,600
Math,90f,randoop,1,Fail,112,600
Math,91f,randoop,1,Pass,0,600
Math,89f,randoopGRTMinusMinCostFirst,1,Fail,76,600
Lang,22f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,13f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Chart,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,16f,randoopGRT,1,Pass,0,600
Math,60f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,52f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,64f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,17f,randoopGRT,1,Pass,0,300
Math,8f,randoopGRT,1,Pass,0,120
Math,17f,randoopGRT,1,Pass,0,600
Lang,3f,randoopGRTMinusInputConstruction,1,Pass,0,600
Time,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,27f,randoop,1,Pass,0,600
Lang,43f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,76f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,61f,randoopGRT,1,Pass,0,120
Lang,46f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,77f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,42f,randoopGRT,1,Pass,0,600
Math,92f,randoop,1,Fail,96,600
Math,93f,randoop,1,Fail,4,600
Math,61f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,10f,randoopGRTMinusDynamicTyping,1,Fail,4,120
Time,13f,randoop,1,Pass,0,600
Time,13f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,54f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Lang,1f,randoop,1,Pass,0,120
Math,79f,randoop,1,Fail,12,300
Math,94f,randoop,1,Fail,2,600
Math,1f,randoopGRT,1,Fail,60,600
Math,53f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,13f,evosuite,1,Pass,0,300
Time,8f,randoopGRT,1,Fail,2,300
Lang,28f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,14f,randoop,1,Fail,4,600
Time,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,47f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,43f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,54f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,24f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,43f,randoopGRT,1,Pass,0,600
Chart,2f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,55f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,56f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,5f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Lang,1f,randoop,1,Pass,0,600
Lang,57f,randoopGRTMinusInputConstruction,1,Fail,4,120
Chart,14f,evosuite,1,Fail,36,300
Lang,51f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,77f,randoopGRT,1,Fail,4,300
Chart,8f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,3f,randoop,1,Pass,0,600
Math,1f,randoopGRTMinusDynamicTyping,1,Fail,204,600
Math,80f,randoop,1,Pass,0,300
Chart,11f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,55f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,90f,randoopGRTMinusMinCostFirst,1,Fail,38,600
Chart,14f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,22f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,56f,randoopGRTMinusInputConstruction,1,Fail,4,120
Math,74f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,82f,randoopGRT,1,Pass,0,120
Chart,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,4f,randoop,1,Pass,0,600
Lang,5f,randoop,1,Pass,0,600
Lang,62f,randoopGRT,1,Pass,0,120
Math,77f,randoop,1,Pass,0,120
Lang,6f,randoop,1,Pass,0,600
Lang,58f,randoopGRTMinusInputConstruction,1,Pass,0,120
Time,9f,randoopGRT,1,Pass,0,300
Math,82f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,95f,randoop,1,Pass,0,600
Time,15f,randoop,1,Pass,0,600
Math,91f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,21f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,13f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,96f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,44f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,40f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,49f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,106f,randoop,1,Pass,0,600
Lang,58f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,47f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,9f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,63f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Math,106f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,79f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,30f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,25f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,97f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,10f,randoopGRT,1,Pass,0,300
Lang,22f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,12f,randoopGRT,1,Pass,0,600
Math,98f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,61f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,64f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,11f,evosuite,1,Fail,4,600
Math,96f,randoop,1,Pass,0,600
Math,59f,randoopGRTMinusDynamicTyping,1,Fail,2,600
Lang,22f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,7f,randoop,1,Pass,0,600
Math,101f,randoop,1,Pass,0,300
Math,31f,randoop,1,Pass,0,120
Chart,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,12f,randoopGRT,1,Fail,27,120
Lang,8f,randoop,1,Pass,0,600
Time,1f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,59f,evosuite,1,Pass,0,120
Time,23f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,9f,randoop,1,Fail,16,600
Lang,19f,randoopGRT,1,Pass,0,600
Math,14f,randoopGRTMinusMinCoverageFirst,1,Fail,16,600
Math,102f,randoop,1,Pass,0,300
Lang,23f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,14f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,10f,randoop,1,Pass,0,600
Time,2f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,37f,randoop,1,Pass,0,120
Time,10f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Lang,24f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,63f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,55f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,60f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,32f,randoop,1,Pass,0,120
Time,24f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,11f,randoopGRT,1,Pass,0,300
Chart,12f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,61f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,18f,randoopGRT,1,Pass,0,300
Math,66f,randoopGRTMinusMinCoverageFirst,1,Fail,2,300
Math,75f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,26f,evosuite,1,Broken,-,120
Math,5f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,23f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,11f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,59f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Chart,13f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,23f,evosuite,1,Fail,2,120
Lang,60f,evosuite,1,Fail,1,120
Math,71f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,97f,randoop,1,Pass,0,600
Lang,10f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,31f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,89f,randoopGRTMinusDynamicTyping,1,Fail,14,300
Math,48f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,58f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,98f,randoop,1,Fail,54,600
Math,25f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,60f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,9f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,14f,randoopGRTMinusInputConstruction,1,Fail,44,600
Lang,50f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,63f,randoopGRT,1,Pass,0,120
Math,55f,randoopGRT,1,Pass,0,600
Chart,12f,evosuite,1,Pass,0,600
Lang,61f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,82f,randoop,1,Pass,0,300
Math,8f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,23f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,83f,randoopGRT,1,Pass,0,600
Math,44f,randoopGRT,1,Pass,0,600
Lang,29f,randoopGRTMinusMinCoverageFirst,1,Broken,-,120
Lang,50f,randoop,1,Pass,0,600
Lang,11f,randoop,1,Fail,348,600
Lang,32f,randoopGRT,1,Pass,0,600
Chart,4f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,22f,randoopGRT,1,Pass,0,120
Math,1f,randoopGRTMinusMinCostFirst,1,Fail,128,600
Lang,24f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,16f,randoop,1,Pass,0,600
Math,84f,randoopGRT,1,Pass,0,120
Math,59f,randoopGRTMinusInputConstruction,1,Fail,2,120
Math,84f,randoopGRT,1,Pass,0,600
Math,90f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,5f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,79f,randoopGRTMinusInputConstruction,1,Fail,10,300
Lang,30f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,52f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,53f,randoopGRTMinusInputConstruction,1,Pass,0,600
Time,14f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,54f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,85f,randoopGRT,1,Pass,0,120
Math,60f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,10f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,55f,randoopGRTMinusInputConstruction,1,Broken,-,600
Math,63f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,6f,randoopGRTMinusMinCostFirst,1,Fail,2,120
Chart,24f,evosuite,1,Fail,1,120
Lang,13f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,89f,randoopGRTMinusDynamicTyping,1,Fail,26,600
Time,25f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Time,13f,randoopGRT,1,Pass,0,600
Lang,3f,randoop,1,Pass,0,120
Lang,26f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,12f,randoopGRT,1,Pass,0,300
Chart,6f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,11f,randoopGRTMinusInputConstruction,1,Fail,96,300
Lang,38f,randoop,1,Pass,0,120
Math,61f,randoopGRTMinusInputConstruction,1,Fail,2,120
Math,35f,randoop,1,Fail,6,120
Math,64f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Time,9f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Chart,13f,evosuite,1,Pass,0,600
Lang,63f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,61f,evosuite,1,Pass,0,120
Lang,12f,randoop,1,Fail,644,600
Math,2f,randoopGRT,1,Pass,0,600
Chart,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,92f,randoopGRTMinusMinCostFirst,1,Fail,138,600
Math,8f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Time,17f,randoop,1,Pass,0,600
Math,100f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,7f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,62f,evosuite,1,Pass,0,120
Lang,44f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,20f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,60f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,31f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,36f,randoop,1,Pass,0,120
Lang,26f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,30f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,13f,randoopGRT,1,Pass,0,300
Time,3f,randoopGRTMinusInputConstruction,1,Fail,4,300
Chart,14f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,99f,randoop,1,Pass,0,600
Time,18f,randoop,1,Pass,0,600
Lang,63f,evosuite,1,Pass,0,120
Math,10f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,10f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,13f,randoop,1,Pass,0,600
Math,91f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,37f,randoop,1,Pass,0,120
Time,26f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,76f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,38f,randoop,1,Pass,0,120
Lang,14f,randoop,1,Pass,0,600
Time,26f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,11f,randoopGRTMinusDynamicTyping,1,Fail,8,300
Math,19f,randoop,1,Pass,0,600
Lang,56f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,31f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,10f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Chart,15f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,15f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,63f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Time,19f,randoop,1,Pass,0,600
Math,15f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,98f,randoopGRT,1,Pass,0,600
Math,95f,randoopGRTMinusInputConstruction,1,Fail,940,600
Lang,12f,randoopGRTMinusInputConstruction,1,Fail,82,300
Lang,64f,evosuite,1,Pass,0,120
Chart,15f,randoopGRTMinusInputConstruction,1,Fail,4,600
Lang,65f,evosuite,1,Pass,0,120
Lang,38f,evosuite,1,Pass,0,120
Lang,7f,evosuite,1,Fail,1,120
Math,39f,randoop,1,Pass,0,120
Time,20f,randoop,1,Pass,0,600
Chart,14f,evosuite,1,Fail,13,600
Math,99f,randoopGRT,1,Pass,0,600
Lang,13f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,63f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,18f,randoopGRTMinusMinCoverageFirst,1,Fail,132,600
Math,83f,randoop,1,Pass,0,300
Lang,13f,randoopGRT,1,Pass,0,120
Lang,1f,evosuite,1,Pass,0,300
Math,78f,randoop,1,Pass,0,120
Time,4f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,65f,randoopGRTMinusDynamicTyping,1,Broken,-,600
Lang,62f,randoop,1,Pass,0,600
Lang,14f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,62f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,3f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,16f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,16f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Lang,12f,randoopGRTMinusDynamicTyping,1,Fail,88,300
Lang,45f,randoopGRTMinusDynamicTyping,1,Fail,32,600
Math,79f,randoop,1,Pass,0,120
Math,66f,randoopGRTMinusDynamicTyping,1,Fail,10,600
Math,93f,randoopGRTMinusMinCostFirst,1,Fail,6,600
Math,51f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,3f,evosuite,1,Pass,0,300
Lang,1f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,94f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,7f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Time,5f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,66f,randoopGRTMinusInputConstruction,1,Fail,30,600
Math,90f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,81f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Chart,10f,randoopGRTMinusMinCoverageFirst,1,Fail,134,300
Math,99f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,19f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,13f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,16f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,40f,randoop,1,Pass,0,120
Lang,4f,evosuite,1,Pass,0,300
Chart,25f,evosuite,1,Pass,0,120
Chart,15f,evosuite,1,Pass,0,600
Math,2f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,79f,randoopGRT,1,Pass,0,300
Lang,14f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,8f,randoopGRT,1,Pass,0,600
Chart,20f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Math,77f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Math,41f,randoop,1,Pass,0,120
Time,7f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,22f,randoop,1,Pass,0,600
Math,43f,randoop,1,Pass,0,120
Math,61f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Chart,1f,evosuite,1,Pass,0,120
Math,28f,randoop,1,Pass,0,600
Lang,27f,randoopGRTMinusInputConstruction,1,Pass,0,120
Chart,16f,evosuite,1,Fail,3,600
Lang,51f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,39f,evosuite,1,Fail,2,120
Lang,14f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Lang,15f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,20f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Math,68f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,15f,randoop,1,Pass,0,600
Lang,5f,evosuite,1,Pass,0,300
Math,8f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,80f,randoopGRTMinusInputConstruction,1,Pass,0,300
Lang,6f,evosuite,1,Pass,0,300
Math,68f,randoopGRTMinusDynamicTyping,1,Fail,20,600
Math,45f,randoopGRT,1,Pass,0,600
Chart,17f,evosuite,1,Fail,4,600
Math,35f,randoopGRT,1,Fail,2,120
Math,69f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Math,29f,randoop,1,Pass,0,600
Time,27f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,63f,randoop,1,Pass,0,600
Time,1f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,59f,randoopGRT,1,Pass,0,600
Math,82f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,67f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,57f,randoopGRTMinusInputConstruction,1,Fail,4,600
Chart,15f,evosuite,1,Fail,7,300
Math,92f,randoopGRTMinusMinCoverageFirst,1,Fail,86,600
Math,70f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Chart,3f,randoopGRTMinusInputConstruction,1,Pass,0,120
Math,30f,randoop,1,Pass,0,600
Lang,7f,evosuite,1,Fail,1,300
Lang,15f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,81f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,69f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Chart,18f,evosuite,1,Fail,4,600
Time,17f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,26f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,31f,randoop,1,Fail,78,600
Math,68f,randoopGRTMinusInputConstruction,1,Fail,52,600
Math,25f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,27f,evosuite,1,Fail,2,120
Math,84f,randoop,1,Pass,0,300
Lang,24f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Chart,19f,evosuite,1,Pass,0,600
Math,103f,randoop,1,Fail,58,300
Math,33f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Time,6f,randoopGRTMinusInputConstruction,1,Pass,0,300
Chart,20f,evosuite,1,Pass,0,600
Lang,16f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,44f,randoop,1,Pass,0,120
Lang,17f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Chart,1f,randoopGRTMinusInputConstruction,1,Pass,0,600
Chart,21f,evosuite,1,Fail,9,600
Math,79f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,14f,randoopGRT,1,Pass,0,120
Math,69f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,52f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Lang,64f,randoop,1,Pass,0,600
Time,12f,evosuite,1,Pass,0,120
Math,44f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,53f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,46f,randoopGRT,1,Pass,0,600
Lang,19f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,17f,randoop,1,Pass,0,600
Math,99f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,53f,randoop,1,Pass,0,600
Math,17f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Time,23f,randoop,1,Pass,0,600
Math,17f,randoopGRTMinusDynamicTyping,1,Pass,0,600
Math,63f,randoopGRTMinusMinCoverageFirst,1,Fail,2,600
Math,80f,randoopGRTMinusMinCostFirst,1,Pass,0,300
Lang,40f,evosuite,1,Pass,0,120
Lang,8f,evosuite,1,Pass,0,300
Chart,21f,randoopGRTMinusMinCoverageFirst,1,Pass,0,600
Lang,16f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,79f,randoopGRTMinusMinCoverageFirst,1,Pass,0,300
Lang,17f,evosuite,1,Pass,0,120
Math,9f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Lang,20f,randoopGRTMinusDynamicTyping,1,Pass,0,300
Math,92f,randoopGRTMinusInputConstruction,1,Fail,36,120
Math,21f,randoopGRTMinusInputConstruction,1,Pass,0,600
Lang,28f,randoopGRTMinusInputConstruction,1,Pass,0,120
Lang,16f,randoop,1,Pass,0,600
Math,89f,randoopGRT,1,Fail,2,120
Math,33f,randoopGRTMinusMinCoverageFirst,1,Pass,0,120
Math,90f,randoopGRT,1,Pass,0,120
Lang,54f,randoopGRTMinusMinCostFirst,1,Pass,0,600
Math,84f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Chart,2f,evosuite,1,Pass,0,120
Math,91f,randoopGRT,1,Pass,0,120
Lang,9f,evosuite,1,Fail,23,300
Math,92f,randoopGRT,1,Fail,16,120
Math,93f,randoopGRT,1,Fail,2,120
Math,11f,randoopGRTMinusDynamicTyping,1,Pass,0,120
Lang,17f,randoopGRTMinusInputConstruction,1,Pass,0,300
Time,7f,randoopGRTMinusInputConstruction,1,Pass,0,300
Math,100f,randoop,1,Pass,0,600
Math,70f,randoopGRTMinusInputConstruction,1,Pass,0,600
Math,80f,randoopGRT,1,Pass,0,300
Math,104f,randoop,1,Fail,14,300
Time,14f,randoopGRT,1,Pass,0,600
Lang,45f,randoopGRTMinusMinCoverageFirst,1,Fail,4,120
Math,85f,randoopGRTMinusMinCostFirst,1,Pass,0,120
Math,86f,randoopGRTMinusMinCostFirst,1,Pass,0,120
